date,store_id,region,store_type,walkability_score,category,units_sold,price,base_price,unit_cost,discount_pct,temperature_f,precipitation_in,day_of_week,is_weekend,is_holiday,week_start,revenue,gross_margin,is_promoted,trailing_28d_units,trailing_28d_margin,baseline_units,baseline_margin
2025-01-01,S018,Seattle,urban_core,80.5,food,33,7.25,7.25,3.45,0.0,32.0,0.0,Wednesday,0,1,2024-12-30,239.25,125.4,0,,,33.0,125.4
2025-01-02,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,46.8,0.011,Thursday,0,0,2024-12-30,297.25,155.8,0,33.0,125.4,33.0,125.4
2025-01-03,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,41.6,0.057,Friday,0,0,2024-12-30,377.0,197.6,0,37.0,140.60000000000002,37.0,140.60000000000002
2025-01-04,S018,Seattle,urban_core,80.5,food,42,7.25,7.25,3.45,0.0,25.2,0.055,Saturday,1,0,2024-12-30,304.5,159.6,0,42.0,159.6,42.0,159.6
2025-01-05,S018,Seattle,urban_core,80.5,food,58,7.25,7.25,3.45,0.0,35.8,0.019,Sunday,1,0,2024-12-30,420.5,220.4,0,42.0,159.6,42.0,159.6
2025-01-06,S018,Seattle,urban_core,80.5,food,37,7.25,7.25,3.45,0.0,35.3,0.03,Monday,0,0,2025-01-06,268.25,140.6,0,45.2,171.76,45.2,171.76
2025-01-07,S018,Seattle,urban_core,80.5,food,32,7.25,7.25,3.45,0.0,33.0,0.0,Tuesday,0,0,2025-01-06,232.0,121.6,0,43.833333333333336,166.56666666666666,43.833333333333336,166.56666666666666
2025-01-08,S018,Seattle,urban_core,80.5,food,48,7.25,7.25,3.45,0.0,44.0,0.069,Wednesday,0,0,2025-01-06,348.0,182.4,0,42.142857142857146,160.14285714285714,42.142857142857146,160.14285714285714
2025-01-09,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,42.7,0.0,Thursday,0,0,2025-01-06,311.75,163.4,0,42.875,162.925,42.875,162.925
2025-01-10,S018,Seattle,urban_core,80.5,food,37,7.25,7.25,3.45,0.0,33.2,0.0,Friday,0,0,2025-01-06,268.25,140.6,0,42.888888888888886,162.97777777777776,42.888888888888886,162.97777777777776
2025-01-11,S018,Seattle,urban_core,80.5,food,48,7.25,7.25,3.45,0.0,44.4,0.149,Saturday,1,0,2025-01-06,348.0,182.4,0,42.3,160.74,42.3,160.74
2025-01-12,S018,Seattle,urban_core,80.5,food,51,7.25,7.25,3.45,0.0,37.4,0.006,Sunday,1,0,2025-01-06,369.75,193.8,0,42.81818181818182,162.70909090909092,42.81818181818182,162.70909090909092
2025-01-13,S018,Seattle,urban_core,80.5,food,44,7.25,7.25,3.45,0.0,36.0,0.007,Monday,0,0,2025-01-13,319.0,167.2,0,43.5,165.29999999999998,43.5,165.29999999999998
2025-01-14,S018,Seattle,urban_core,80.5,food,47,7.25,7.25,3.45,0.0,27.0,0.055,Tuesday,0,0,2025-01-13,340.75,178.6,0,43.53846153846154,165.44615384615386,43.53846153846154,165.44615384615386
2025-01-15,S018,Seattle,urban_core,80.5,food,39,7.25,7.25,3.45,0.0,38.9,0.0,Wednesday,0,0,2025-01-13,282.75,148.2,0,43.785714285714285,166.3857142857143,43.785714285714285,166.3857142857143
2025-01-16,S018,Seattle,urban_core,80.5,food,49,6.53,7.25,3.45,0.1,44.8,0.0,Thursday,0,0,2025-01-13,319.97,150.92,1,43.46666666666667,165.17333333333332,43.46666666666667,165.17333333333332
2025-01-17,S018,Seattle,urban_core,80.5,food,51,7.25,7.25,3.45,0.0,36.1,0.073,Friday,0,0,2025-01-13,369.75,193.8,0,43.8125,164.2825,43.8125,164.2825
2025-01-18,S018,Seattle,urban_core,80.5,food,42,7.25,7.25,3.45,0.0,47.5,0.183,Saturday,1,0,2025-01-13,304.5,159.6,0,44.23529411764706,166.01882352941178,44.23529411764706,166.01882352941178
2025-01-19,S018,Seattle,urban_core,80.5,food,50,7.25,7.25,3.45,0.0,26.9,0.029,Sunday,1,0,2025-01-13,362.5,190.0,0,44.111111111111114,165.66222222222223,44.111111111111114,165.66222222222223
2025-01-20,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,36.2,0.0,Monday,0,0,2025-01-20,311.75,163.4,0,44.421052631578945,166.94315789473686,44.421052631578945,166.94315789473686
2025-01-21,S018,Seattle,urban_core,80.5,food,58,7.25,7.25,3.45,0.0,39.7,0.0,Tuesday,0,0,2025-01-20,420.5,220.4,0,44.35,166.76600000000002,44.35,166.76600000000002
2025-01-22,S018,Seattle,urban_core,80.5,food,54,7.25,7.25,3.45,0.0,43.9,0.093,Wednesday,0,0,2025-01-20,391.5,205.2,0,45.0,169.32,45.0,169.32
2025-01-23,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,32.9,0.0,Thursday,0,0,2025-01-20,297.25,155.8,0,45.40909090909091,170.9509090909091,45.40909090909091,170.9509090909091
2025-01-24,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,27.6,0.0,Friday,0,0,2025-01-20,297.25,155.8,0,45.21739130434783,170.29217391304346,45.21739130434783,170.29217391304346
2025-01-25,S018,Seattle,urban_core,80.5,food,34,7.25,7.25,3.45,0.0,38.5,0.0,Saturday,1,0,2025-01-20,246.5,129.2,0,45.041666666666664,169.68833333333333,45.041666666666664,169.68833333333333
2025-01-26,S018,Seattle,urban_core,80.5,food,55,7.25,7.25,3.45,0.0,22.5,0.0,Sunday,1,0,2025-01-20,398.75,209.0,0,44.6,168.0688,44.6,168.0688
2025-01-27,S018,Seattle,urban_core,80.5,food,51,7.25,7.25,3.45,0.0,25.4,0.007,Monday,0,0,2025-01-27,369.75,193.8,0,45.0,169.64307692307693,45.0,169.64307692307693
2025-01-28,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,39.5,0.015,Tuesday,0,0,2025-01-27,311.75,163.4,0,45.22222222222222,170.5377777777778,45.22222222222222,170.5377777777778
2025-01-29,S018,Seattle,urban_core,80.5,food,47,7.25,7.25,3.45,0.0,34.3,0.035,Wednesday,0,0,2025-01-27,340.75,178.6,0,45.142857142857146,170.28285714285715,45.142857142857146,170.28285714285715
2025-01-30,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,40.0,0.05,Thursday,0,0,2025-01-27,377.0,197.6,0,45.642857142857146,172.18285714285713,45.642857142857146,172.18285714285713
2025-01-31,S018,Seattle,urban_core,80.5,food,34,7.25,7.25,3.45,0.0,41.6,0.019,Friday,0,0,2025-01-27,246.5,129.2,0,46.035714285714285,173.6757142857143,46.035714285714285,173.6757142857143
2025-02-01,S018,Seattle,urban_core,80.5,food,42,7.25,7.25,3.45,0.0,33.9,0.026,Saturday,1,0,2025-01-27,304.5,159.6,0,45.392857142857146,171.23285714285717,45.392857142857146,171.23285714285717
2025-02-02,S018,Seattle,urban_core,80.5,food,64,6.53,7.25,3.45,0.1,42.1,0.015,Sunday,1,0,2025-01-27,417.92,197.12,1,45.392857142857146,171.23285714285717,45.392857142857146,171.23285714285717
2025-02-03,S018,Seattle,urban_core,80.5,food,39,7.25,7.25,3.45,0.0,38.4,0.113,Monday,0,0,2025-02-03,282.75,148.2,0,45.607142857142854,170.40142857142857,45.607142857142854,170.40142857142857
2025-02-04,S018,Seattle,urban_core,80.5,food,53,7.25,7.25,3.45,0.0,41.7,0.003,Tuesday,0,0,2025-02-03,384.25,201.4,0,45.67857142857143,170.67285714285714,45.67857142857143,170.67285714285714
2025-02-05,S018,Seattle,urban_core,80.5,food,45,7.25,7.25,3.45,0.0,51.4,0.15,Wednesday,0,0,2025-02-03,326.25,171.0,0,46.42857142857143,173.52285714285716,46.42857142857143,173.52285714285716
2025-02-06,S018,Seattle,urban_core,80.5,food,37,7.25,7.25,3.45,0.0,37.3,0.0,Thursday,0,0,2025-02-03,268.25,140.6,0,46.32142857142857,173.1157142857143,46.32142857142857,173.1157142857143
2025-02-07,S018,Seattle,urban_core,80.5,food,44,7.25,7.25,3.45,0.0,40.7,0.0,Friday,0,0,2025-02-03,319.0,167.2,0,46.107142857142854,172.30142857142854,46.107142857142854,172.30142857142854
2025-02-08,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,46.5,0.163,Saturday,1,0,2025-02-03,377.0,197.6,0,46.357142857142854,173.25142857142856,46.357142857142854,173.25142857142856
2025-02-09,S018,Seattle,urban_core,80.5,food,59,7.25,7.25,3.45,0.0,51.7,0.079,Sunday,1,0,2025-02-03,427.75,224.2,0,46.5,173.7942857142857,46.5,173.7942857142857
2025-02-10,S018,Seattle,urban_core,80.5,food,40,7.25,7.25,3.45,0.0,31.1,0.0,Monday,0,0,2025-02-10,290.0,152.0,0,46.785714285714285,174.88000000000002,46.785714285714285,174.88000000000002
2025-02-11,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,38.7,0.007,Tuesday,0,0,2025-02-10,311.75,163.4,0,46.642857142857146,174.33714285714285,46.642857142857146,174.33714285714285
2025-02-12,S018,Seattle,urban_core,80.5,food,48,7.25,7.25,3.45,0.0,37.6,0.0,Wednesday,0,0,2025-02-10,348.0,182.4,0,46.5,173.7942857142857,46.5,173.7942857142857
2025-02-13,S018,Seattle,urban_core,80.5,food,35,7.25,7.25,3.45,0.0,29.6,0.029,Thursday,0,0,2025-02-10,253.75,133.0,0,46.82142857142857,175.01571428571427,46.82142857142857,175.01571428571427
2025-02-14,S018,Seattle,urban_core,80.5,food,38,7.25,7.25,3.45,0.0,41.1,0.0,Friday,0,0,2025-02-10,275.5,144.4,0,46.32142857142857,174.3757142857143,46.32142857142857,174.3757142857143
2025-02-15,S018,Seattle,urban_core,80.5,food,57,7.25,7.25,3.45,0.0,44.9,0.0,Saturday,1,0,2025-02-10,413.25,216.6,0,45.857142857142854,172.61142857142858,45.857142857142854,172.61142857142858
2025-02-16,S018,Seattle,urban_core,80.5,food,36,7.25,7.25,3.45,0.0,32.1,0.243,Sunday,1,0,2025-02-10,261.0,136.8,0,46.392857142857146,174.64714285714285,46.392857142857146,174.64714285714285
2025-02-17,S018,Seattle,urban_core,80.5,food,38,7.25,7.25,3.45,0.0,34.3,0.016,Monday,0,1,2025-02-17,275.5,144.4,0,45.892857142857146,172.74714285714285,45.892857142857146,172.74714285714285
2025-02-18,S018,Seattle,urban_core,80.5,food,40,7.25,7.25,3.45,0.0,41.0,0.235,Tuesday,0,0,2025-02-17,290.0,152.0,0,45.714285714285715,172.06857142857143,45.714285714285715,172.06857142857143
2025-02-19,S018,Seattle,urban_core,80.5,food,57,7.25,7.25,3.45,0.0,42.3,0.012,Wednesday,0,0,2025-02-17,413.25,216.6,0,45.07142857142857,169.6257142857143,45.07142857142857,169.6257142857143
2025-02-20,S018,Seattle,urban_core,80.5,food,45,7.25,7.25,3.45,0.0,46.4,0.165,Thursday,0,0,2025-02-17,326.25,171.0,0,45.17857142857143,170.03285714285715,45.17857142857143,170.03285714285715
2025-02-21,S018,Seattle,urban_core,80.5,food,40,7.25,7.25,3.45,0.0,39.0,0.0,Friday,0,0,2025-02-17,290.0,152.0,0,45.32142857142857,170.57571428571427,45.32142857142857,170.57571428571427
2025-02-22,S018,Seattle,urban_core,80.5,food,46,7.25,7.25,3.45,0.0,43.4,0.116,Saturday,1,0,2025-02-17,333.5,174.8,0,45.285714285714285,170.44,45.285714285714285,170.44
2025-02-23,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,40.4,0.169,Sunday,1,0,2025-02-17,311.75,163.4,0,45.714285714285715,172.06857142857143,45.714285714285715,172.06857142857143
2025-02-24,S018,Seattle,urban_core,80.5,food,44,7.25,7.25,3.45,0.0,39.5,0.027,Monday,0,0,2025-02-24,319.0,167.2,0,45.285714285714285,170.44,45.285714285714285,170.44
2025-02-25,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,37.1,0.188,Tuesday,0,0,2025-02-24,297.25,155.8,0,45.035714285714285,169.49,45.035714285714285,169.49
2025-02-26,S018,Seattle,urban_core,80.5,food,64,6.16,7.25,3.45,0.15,30.9,0.079,Wednesday,0,0,2025-02-24,394.24,173.44,1,44.964285714285715,169.21857142857144,44.964285714285715,169.21857142857144
2025-02-27,S018,Seattle,urban_core,80.5,food,37,7.25,7.25,3.45,0.0,39.3,0.036,Thursday,0,0,2025-02-24,268.25,140.6,0,45.57142857142857,169.03428571428572,45.57142857142857,169.03428571428572
2025-02-28,S018,Seattle,urban_core,80.5,food,42,7.25,7.25,3.45,0.0,31.7,0.113,Friday,0,0,2025-02-24,304.5,159.6,0,45.035714285714285,166.99857142857144,45.035714285714285,166.99857142857144
2025-03-01,S018,Seattle,urban_core,80.5,food,56,7.25,7.25,3.45,0.0,46.3,0.0,Saturday,1,0,2025-02-24,406.0,212.8,0,45.32142857142857,168.0842857142857,45.32142857142857,168.0842857142857
2025-03-02,S018,Seattle,urban_core,80.5,food,40,7.25,7.25,3.45,0.0,49.2,0.032,Sunday,1,0,2025-02-24,290.0,152.0,0,45.82142857142857,169.98428571428573,45.82142857142857,169.98428571428573
2025-03-03,S018,Seattle,urban_core,80.5,food,54,7.25,7.25,3.45,0.0,49.6,0.0,Monday,0,0,2025-03-03,391.5,205.2,0,44.964285714285715,168.37285714285713,44.964285714285715,168.37285714285713
2025-03-04,S018,Seattle,urban_core,80.5,food,53,7.25,7.25,3.45,0.0,42.6,0.036,Tuesday,0,0,2025-03-03,384.25,201.4,0,45.5,170.4085714285714,45.5,170.4085714285714
2025-03-05,S018,Seattle,urban_core,80.5,food,50,7.25,7.25,3.45,0.0,47.3,0.0,Wednesday,0,0,2025-03-03,362.5,190.0,0,45.5,170.4085714285714,45.5,170.4085714285714
2025-03-06,S018,Seattle,urban_core,80.5,food,47,7.25,7.25,3.45,0.0,43.2,0.0,Thursday,0,0,2025-03-03,340.75,178.6,0,45.67857142857143,171.08714285714285,45.67857142857143,171.08714285714285
2025-03-07,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,47.6,0.101,Friday,0,0,2025-03-03,311.75,163.4,0,46.035714285714285,172.4442857142857,46.035714285714285,172.4442857142857
2025-03-08,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,36.6,0.0,Saturday,1,0,2025-03-03,377.0,197.6,0,46.0,172.30857142857144,46.0,172.30857142857144
2025-03-09,S018,Seattle,urban_core,80.5,food,48,7.25,7.25,3.45,0.0,44.6,0.002,Sunday,1,0,2025-03-03,348.0,182.4,0,46.0,172.30857142857144,46.0,172.30857142857144
2025-03-10,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,50.8,0.054,Monday,0,0,2025-03-10,297.25,155.8,0,45.607142857142854,170.81571428571428,45.607142857142854,170.81571428571428
2025-03-11,S018,Seattle,urban_core,80.5,food,49,7.25,7.25,3.45,0.0,49.0,0.049,Tuesday,0,0,2025-03-10,355.25,186.2,0,45.642857142857146,170.95142857142858,45.642857142857146,170.95142857142858
2025-03-12,S018,Seattle,urban_core,80.5,food,51,6.16,7.25,3.45,0.15,56.2,0.019,Wednesday,0,0,2025-03-10,314.16,138.21,1,45.857142857142854,171.76571428571427,45.857142857142854,171.76571428571427
2025-03-13,S018,Seattle,urban_core,80.5,food,54,7.25,7.25,3.45,0.0,47.3,0.0,Thursday,0,0,2025-03-10,391.5,205.2,0,45.964285714285715,170.1875,45.964285714285715,170.1875
2025-03-14,S018,Seattle,urban_core,80.5,food,28,7.25,7.25,3.45,0.0,40.5,0.016,Friday,0,0,2025-03-10,203.0,106.4,0,46.642857142857146,172.76607142857142,46.642857142857146,172.76607142857142
2025-03-15,S018,Seattle,urban_core,80.5,food,45,7.25,7.25,3.45,0.0,52.7,0.0,Saturday,1,0,2025-03-10,326.25,171.0,0,46.285714285714285,171.40892857142856,46.285714285714285,171.40892857142856
2025-03-16,S018,Seattle,urban_core,80.5,food,61,6.16,7.25,3.45,0.15,47.1,0.028,Sunday,1,0,2025-03-10,375.76,165.31,1,45.857142857142854,169.78035714285716,45.857142857142854,169.78035714285716
2025-03-17,S018,Seattle,urban_core,80.5,food,69,7.25,7.25,3.45,0.0,49.2,0.003,Monday,0,0,2025-03-17,500.25,262.2,0,46.75,170.79857142857142,46.75,170.79857142857142
2025-03-18,S018,Seattle,urban_core,80.5,food,45,7.25,7.25,3.45,0.0,48.4,0.159,Tuesday,0,0,2025-03-17,326.25,171.0,0,47.857142857142854,175.00571428571428,47.857142857142854,175.00571428571428
2025-03-19,S018,Seattle,urban_core,80.5,food,47,7.25,7.25,3.45,0.0,42.6,0.0,Wednesday,0,0,2025-03-17,340.75,178.6,0,48.035714285714285,175.68428571428572,48.035714285714285,175.68428571428572
2025-03-20,S018,Seattle,urban_core,80.5,food,37,7.25,7.25,3.45,0.0,39.8,0.0,Thursday,0,0,2025-03-17,268.25,140.6,0,47.67857142857143,174.32714285714286,47.67857142857143,174.32714285714286
2025-03-21,S018,Seattle,urban_core,80.5,food,34,7.25,7.25,3.45,0.0,54.4,0.12,Friday,0,0,2025-03-17,246.5,129.2,0,47.392857142857146,173.24142857142857,47.392857142857146,173.24142857142857
2025-03-22,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,48.4,0.008,Saturday,1,0,2025-03-17,297.25,155.8,0,47.17857142857143,172.42714285714285,47.17857142857143,172.42714285714285
2025-03-23,S018,Seattle,urban_core,80.5,food,57,7.25,7.25,3.45,0.0,41.4,0.049,Sunday,1,0,2025-03-17,413.25,216.6,0,47.0,171.74857142857144,47.0,171.74857142857144
2025-03-24,S018,Seattle,urban_core,80.5,food,45,7.25,7.25,3.45,0.0,47.2,0.114,Monday,0,0,2025-03-24,326.25,171.0,0,47.5,173.64857142857142,47.5,173.64857142857142
2025-03-25,S018,Seattle,urban_core,80.5,food,53,7.25,7.25,3.45,0.0,47.2,0.0,Tuesday,0,0,2025-03-24,384.25,201.4,0,47.535714285714285,173.78428571428572,47.535714285714285,173.78428571428572
2025-03-26,S018,Seattle,urban_core,80.5,food,38,7.25,7.25,3.45,0.0,44.0,0.042,Wednesday,0,0,2025-03-24,275.5,144.4,0,47.964285714285715,175.41285714285715,47.964285714285715,175.41285714285715
2025-03-27,S018,Seattle,urban_core,80.5,food,47,7.25,7.25,3.45,0.0,60.0,0.033,Thursday,0,0,2025-03-24,340.75,178.6,0,47.035714285714285,174.3757142857143,47.035714285714285,174.3757142857143
2025-03-28,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,35.7,0.031,Friday,0,0,2025-03-24,377.0,197.6,0,47.392857142857146,175.73285714285717,47.392857142857146,175.73285714285717
2025-03-29,S018,Seattle,urban_core,80.5,food,46,7.25,7.25,3.45,0.0,53.7,0.038,Saturday,1,0,2025-03-24,333.5,174.8,0,47.75,177.09,47.75,177.09
2025-03-30,S018,Seattle,urban_core,80.5,food,50,7.25,7.25,3.45,0.0,56.2,0.0,Sunday,1,0,2025-03-24,362.5,190.0,0,47.392857142857146,175.73285714285717,47.392857142857146,175.73285714285717
2025-03-31,S018,Seattle,urban_core,80.5,food,49,7.25,7.25,3.45,0.0,50.7,0.055,Monday,0,0,2025-03-31,355.25,186.2,0,47.75,177.09,47.75,177.09
2025-04-01,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,53.2,0.005,Tuesday,0,0,2025-03-31,297.25,155.8,0,47.57142857142857,176.4114285714286,47.57142857142857,176.4114285714286
2025-04-02,S018,Seattle,urban_core,80.5,food,44,7.25,7.25,3.45,0.0,46.5,0.03,Wednesday,0,0,2025-03-31,319.0,167.2,0,47.142857142857146,174.78285714285715,47.142857142857146,174.78285714285715
2025-04-03,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,52.2,0.0,Thursday,0,0,2025-03-31,311.75,163.4,0,46.92857142857143,173.96857142857144,46.92857142857143,173.96857142857144
2025-04-04,S018,Seattle,urban_core,80.5,food,49,7.25,7.25,3.45,0.0,46.0,0.158,Friday,0,0,2025-03-31,355.25,186.2,0,46.785714285714285,173.4257142857143,46.785714285714285,173.4257142857143
2025-04-05,S018,Seattle,urban_core,80.5,food,50,7.25,7.25,3.45,0.0,57.6,0.091,Saturday,1,0,2025-03-31,362.5,190.0,0,47.0,174.24,47.0,174.24
2025-04-06,S018,Seattle,urban_core,80.5,food,51,7.25,7.25,3.45,0.0,52.5,0.0,Sunday,1,0,2025-03-31,369.75,193.8,0,46.92857142857143,173.96857142857144,46.92857142857143,173.96857142857144
2025-04-07,S018,Seattle,urban_core,80.5,food,51,7.25,7.25,3.45,0.0,61.1,0.046,Monday,0,0,2025-04-07,369.75,193.8,0,47.035714285714285,174.3757142857143,47.035714285714285,174.3757142857143
2025-04-08,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,47.8,0.065,Tuesday,0,0,2025-04-07,377.0,197.6,0,47.392857142857146,175.73285714285717,47.392857142857146,175.73285714285717
2025-04-09,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,53.0,0.0,Wednesday,0,0,2025-04-07,297.25,155.8,0,47.5,176.14000000000001,47.5,176.14000000000001
2025-04-10,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,53.5,0.0,Thursday,0,0,2025-04-07,297.25,155.8,0,47.142857142857146,176.7682142857143,47.142857142857146,176.7682142857143
2025-04-11,S018,Seattle,urban_core,80.5,food,49,7.25,7.25,3.45,0.0,61.8,0.057,Friday,0,0,2025-04-07,355.25,186.2,0,46.67857142857143,175.00392857142856,46.67857142857143,175.00392857142856
2025-04-12,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,51.3,0.0,Saturday,1,0,2025-04-07,377.0,197.6,0,47.42857142857143,177.85392857142855,47.42857142857143,177.85392857142855
2025-04-13,S018,Seattle,urban_core,80.5,food,48,7.25,7.25,3.45,0.0,51.2,0.003,Sunday,1,0,2025-04-07,348.0,182.4,0,47.67857142857143,178.80392857142857,47.67857142857143,178.80392857142857
2025-04-14,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,52.3,0.018,Monday,0,0,2025-04-14,377.0,197.6,0,47.214285714285715,179.41428571428574,47.214285714285715,179.41428571428574
2025-04-15,S018,Seattle,urban_core,80.5,food,34,7.25,7.25,3.45,0.0,53.5,0.069,Tuesday,0,0,2025-04-14,246.5,129.2,0,46.607142857142854,177.10714285714286,46.607142857142854,177.10714285714286
2025-04-16,S018,Seattle,urban_core,80.5,food,41,7.25,7.25,3.45,0.0,57.5,0.043,Wednesday,0,0,2025-04-14,297.25,155.8,0,46.214285714285715,175.6142857142857,46.214285714285715,175.6142857142857
2025-04-17,S018,Seattle,urban_core,80.5,food,42,7.25,7.25,3.45,0.0,56.5,0.023,Thursday,0,0,2025-04-14,304.5,159.6,0,46.0,174.79999999999998,46.0,174.79999999999998
2025-04-18,S018,Seattle,urban_core,80.5,food,39,7.25,7.25,3.45,0.0,61.2,0.084,Friday,0,0,2025-04-14,282.75,148.2,0,46.17857142857143,175.47857142857143,46.17857142857143,175.47857142857143
2025-04-19,S018,Seattle,urban_core,80.5,food,47,7.25,7.25,3.45,0.0,61.4,0.184,Saturday,1,0,2025-04-14,340.75,178.6,0,46.357142857142854,176.15714285714284,46.357142857142854,176.15714285714284
2025-04-20,S018,Seattle,urban_core,80.5,food,45,7.25,7.25,3.45,0.0,57.5,0.03,Sunday,1,0,2025-04-14,326.25,171.0,0,46.57142857142857,176.97142857142856,46.57142857142857,176.97142857142856
2025-04-21,S018,Seattle,urban_core,80.5,food,39,7.25,7.25,3.45,0.0,57.0,0.128,Monday,0,0,2025-04-21,282.75,148.2,0,46.142857142857146,175.34285714285716,46.142857142857146,175.34285714285716
2025-04-22,S018,Seattle,urban_core,80.5,food,42,7.25,7.25,3.45,0.0,48.6,0.0,Tuesday,0,0,2025-04-21,304.5,159.6,0,45.92857142857143,174.52857142857144,45.92857142857143,174.52857142857144
2025-04-23,S018,Seattle,urban_core,80.5,food,51,7.25,7.25,3.45,0.0,49.1,0.165,Wednesday,0,0,2025-04-21,369.75,193.8,0,45.535714285714285,173.03571428571428,45.535714285714285,173.03571428571428
2025-04-24,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,53.1,0.0,Thursday,0,0,2025-04-21,311.75,163.4,0,46.0,174.79999999999998,46.0,174.79999999999998
2025-04-25,S018,Seattle,urban_core,80.5,food,51,7.25,7.25,3.45,0.0,59.4,0.0,Friday,0,0,2025-04-21,369.75,193.8,0,45.857142857142854,174.25714285714284,45.857142857142854,174.25714285714284
2025-04-26,S018,Seattle,urban_core,80.5,food,58,7.25,7.25,3.45,0.0,58.8,0.097,Saturday,1,0,2025-04-21,420.5,220.4,0,45.82142857142857,174.12142857142857,45.82142857142857,174.12142857142857
2025-04-27,S018,Seattle,urban_core,80.5,food,52,7.25,7.25,3.45,0.0,59.6,0.202,Sunday,1,0,2025-04-21,377.0,197.6,0,46.25,175.75,46.25,175.75
2025-04-28,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,62.1,0.0,Monday,0,0,2025-04-28,311.75,163.4,0,46.32142857142857,176.02142857142857,46.32142857142857,176.02142857142857
2025-04-29,S018,Seattle,urban_core,80.5,food,42,7.25,7.25,3.45,0.0,62.4,0.117,Tuesday,0,0,2025-04-28,304.5,159.6,0,46.107142857142854,175.20714285714286,46.107142857142854,175.20714285714286
2025-04-30,S018,Seattle,urban_core,80.5,food,43,7.25,7.25,3.45,0.0,61.5,0.07,Wednesday,0,0,2025-04-28,311.75,163.4,0,46.142857142857146,175.34285714285716,46.142857142857146,175.34285714285716
2025-05-01,S018,Seattle,urban_core,80.5,food,54,7.25,7.25,3.45,0.0,61.6,0.025,Thursday,0,0,2025-04-28,391.5,205.2,0,46.107142857142854,175.20714285714286,46.107142857142854,175.20714285714286
